brand,name,price,spec_rating,processor,CPU,Ram_type,ROM_type,display_size,resolution_height,OS,Generation,Core,ram,rom,hdd,ssd,GPU_Brand,os,ppi
Lenovo,IdeaPad 1 15AMN7 82VG00J5IN Laptop,40990,69.32352941,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,141.2119981
Lenovo,IdeaPad Gaming 3 82K2028AIN Laptop,50990,62,5th Gen AMD Ryzen i5  5500H,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,NVIDIA,Windows,141.2119981
Dell,Vostro 3520 Laptop,47990,69.32352941,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,Intel,Windows,141.2119981
Dell,Inspiron 15 3520 IN352092K4N001ORS1 Laptop,59990,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,Intel,Windows,141.2119981
Dell,Vostro 3530 Laptop,61990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,141.2119981
Lenovo,V14 G4 Laptop,31990,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,157.3505121
MSI,Creator M16 B13VE-1271IN Laptop,129990,82,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,1200,Windows 11 OS,13,7,32,1000,0,1000,NVIDIA,Windows,141.509717
Lenovo,V15 G3 82TTA02UIH Laptop,49989,63,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,141.2119981
Dell,Vostro 3525 Laptop,42990,69.32352941,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
MSI,Creator Pro M16 B13VJ-1272IN Gaming Laptop,259990,83,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16,1200,Windows 11 OS,13,7,32,1000,0,1000,NVIDIA,Windows,141.509717
Lenovo,IdeaPad Slim 3i 82X70032IN Laptop,44690,69.32352941,13th Gen Intel Core i3 1305U,"Dual Core, 2 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,13,3,8,512,0,512,Intel,Windows,141.2119981
Lenovo,IdeaPad Flex 5 Gen 8 82XX0070IN Laptop,61990,69,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",LPDDR4X,SSD,14,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,161.7253908
HP,ZBook Firefly 16 G9 6V2X7PA Workstation PC Laptop,123300,75,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",DDR5,SSD,16,1200,Windows 11 OS,12,7,16,1000,0,1000,Intel,Windows,141.509717
Dell,Inspiron 3530 15 Laptop,74499,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,1000,0,1000,Intel,Windows,141.2119981
Lenovo,IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop,47990,65,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,Yoga 6 13ABR8 83B2007UIN Laptop,85990,71,7th Gen AMD Ryzen i7 7730U,"Octa Core, 16 Threads",LPDDR4X,SSD,13.3,1200,Windows 11 OS,7,7,16,1000,0,1000,AMD,Windows,170.2372535
Lenovo,IdeaPad Flex 5 82R900D4IN Laptop,61990,63,5th Gen AMD Ryzen i7 5700U,"Octa Core, 16 Threads",DDR4,SSD,14,1200,Windows 11 OS,5,7,16,512,0,512,AMD,Windows,161.7253908
Infinix,Neo NU14U3INT54BN Laptop,21990,69.32352941,10th Gen Intel Core i3 1005G1,"Dual Core, 4 Threads",DDR4,SSD,14.1,1080,Windows 11 OS,10,3,8,256,0,256,Intel,Windows,156.2345511
HP,Victus 15-fb0158AX Gaming Laptop,49990,67,5th Gen AMD Ryzen i5 5600H ,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,141.2119981
Lenovo,Legion Slim 5 82Y9009KIN Gaming Laptop,112990,79,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1200,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,141.509717
Lenovo,Legion Slim 5 16APH8 82Y90042IN Gaming Laptop,127990,83,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1600,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,188.6796226
HP,Pavilion x360 14-ek1021TU Laptop,91590,70,13th Gen Intel Core i7 1355U ,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,157.3505121
HP,Victus 15-fa1062TX Gaming Laptop,103060,71,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,141.2119981
HP,15-fc0027AU Laptop,39600,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,141.2119981
Lenovo,Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop,137590,83,7th Gen AMD Ryzen i7 7840HS,"Octa Core, 16 Threads",DDR5,SSD,16,1600,Windows 11 OS,7,7,16,512,0,512,NVIDIA,Windows,188.6796226
Lenovo,ThinkBook 15 Gen 5 21JF0026MJ Laptop,53980,69,7th Gen AMD Ryzen i7 7730U,"Octa Core, 16 Threads",DDR4,SSD,16,1080,Windows 11 OS,7,7,16,512,0,512,AMD,Windows,137.6816981
Acer,Swift Go 14 NX.KG3SI.005 Laptop,54990,60,7th Gen AMD Ryzen i5  7530U,"Hexa Core, 12 Threads",LPDDR4X,SSD,14,1080,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,157.3505121
Asus,VivoBook 15 X515MA-BR022WS Laptop,28099,69.32352941,4th Gen Intel Celeron i3 N4020,"Dual Core, 2 Threads",DDR4,SSD,15.6,768,Windows OS,4,3,8,512,0,512,Intel,Windows,100.4546699
HP,Spectre 17-cs0097nr Foldable Laptop,415000,67,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,17,2560,Windows 11 OS,12,7,16,1000,0,1000,Intel,Windows,188.2352941
Samsung,CH‎ 4ZR1L82433 Laptop,64990,66,13th Gen Intel Core i5 1334U,"10 Cores (2P + 8E), 12 Threads",DDR5,SSD,13.3,1080,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,165.6321181
Samsung,CH‎ 4ZR1L82434 Laptop,84990,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",DDR5,SSD,13.3,1080,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,165.6321181
Infinix,Megabook T1 Laptop,52999,67,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",LPDDR4,SSD,15.6,1080,Windows 11 OS,11,7,16,1000,0,1000,Intel,Windows,141.2119981
Infinix,Megabook T1 Laptop,34999,63,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",LPDDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
Asus,Vivobook 15X OLED M3504YA-LK752WS Laptop,65990,67,7th Gen AMD Ryzen i7  7730U,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,7,7,16,1000,0,1000,AMD,Windows,141.2119981
HP,Victus 15-fb1016AX  Gaming Laptop,56990,67,7th Gen AMD Ryzen i5 7535HS,"Hexa Core, 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,ThinkPad E15 20TDS0AD00 Laptop,88999,64,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",DDR4,SSD,15.6,1080,Windows 10 OS,11,5,16,1000,0,1000,Intel,Windows,141.2119981
Lenovo,Ideapad 3 15ITL06 82H803GUIN Laptop,35990,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
Lenovo,Yoga 7 82YL0060IN Laptop,111490,76,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1800,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,242.5880863
HP,250 G9 7N179PA Laptop,50990,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,768,Windows 11 OS,12,5,8,512,0,512,Intel,Windows,100.4546699
Lenovo,Thinkpad E15 21E6S07S00 Laptop,89500,64,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,5,16,512,0,512,Intel,Windows,141.2119981
Lenovo,Ideapad Slim 5 82XE004QIN Laptop,66388,62,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,14,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,161.7253908
Asus,Vivobook Pro 15 M6500QC-HN551WS Laptop,66990,63,5th Gen AMD Ryzen i5 5600HS,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,16,1000,0,1000,NVIDIA,Windows,141.2119981
Asus,Vivobook Pro 15 M6500QC-HN751WS Laptop,74990,64,5th Gen AMD Ryzen i7 5800HS,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,7,16,1000,0,1000,NVIDIA,Windows,141.2119981
HP,255 G9 841W6PA Laptop,26990,69.32352941,3rd Gen AMD Ryzen i3 3250U,"Dual Core, 4 Threads",DDR4,SSD,15.6,768,DOS 3.0 OS,3,3,8,512,0,512,AMD,DOS,100.4546699
Dell,15 Inspiron 3530 Laptop,65990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,8,1000,0,1000,Intel,Windows,141.2119981
Asus,Vivobook 16X 2023 K3605ZC-MBN752WS Laptop,87990,73,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,1000,0,1000,NVIDIA,Windows,141.509717
Dell,Inspiron 3520 IN3520KTMFJS1ORGR1 Laptop,36480,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
Dell,Inspiron 3530 IN3530RW8JY001ORS1 Laptop,63989,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,8,1000,0,1000,Intel,Windows,141.2119981
Asus,TUF Gaming F15 90NR0GW1-M00F00 Laptop,90990,64,12th Gen Intel Core i7 12700H ,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,15.6,1080,Windows 11  OS,12,7,16,1000,0,1000,NVIDIA,Windows,141.2119981
Asus,Vivobook 16X 2023 K3605ZV-MBN741WS Laptop,104990,72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.509717
HP,240 G9 ALC 7M658PA Laptop,64800,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,768,DOS OS,12,5,8,512,0,512,Intel,DOS,111.9352036
Asus,Chromebook CX1400FKA-EC0158 Laptop,27990,69.32352941,4th Gen Intel Celeron i3 N4500 ,"Dual Core, 2 Threads",LPDDR4X,SSD,14,1080,Chrome OS,4,3,4,64,0,64,Intel,Chrome,157.3505121
Asus,Chromebook CX1400CKA-EK0335 Laptop,14990,69.32352941,3rd Gen Intel Celeron i3 N4500 ,"Dual Core, 2 Threads",LPDDR4X,SSD,14,1080,Chrome OS,3,3,4,128,0,128,Intel,Chrome,157.3505121
Asus,Chromebook CX1500CKA-EJ0241 Laptop,22990,69.32352941,3rd Gen Intel Celeron i3 N4500 ,"Dual Core, 2 Threads",LPDDR4X,SSD,15.6,1080,Chrome OS,3,3,4,64,0,64,Intel,Chrome,141.2119981
Asus,Chromebook CX1500CKA-EJ0277 Laptop,23990,69.32352941,4th Gen Intel Celeron i3 N4500 ,"Dual Core, 2 Threads",LPDDR4X,SSD,15.6,1080,Chrome OS,4,3,4,128,0,128,Intel,Chrome,141.2119981
HP,250 G9 7M659PA Laptop,42900,62,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,15.6,768,Windows 11 OS,12,3,8,512,0,512,Intel,Windows,100.4546699
Xiaomi,G6 KF Gaming Laptop,130000,71,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,16,1200,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.509717
Xiaomi,G5 KF-E3IN313SH Laptop,94990,73,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,5,8,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,ThinkBook 15 G3 ACL 21A4003KUS Laptop,57990,60,5th Gen AMD Ryzen i7  5700U,"Octa Core, 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,7,16,512,0,512,AMD,Windows,141.2119981
Asus,Vivobook 16X K3605ZU-MBN742WS Laptop,104222,72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.509717
Infinix,UH-X ‎4ZR1M37246 Laptop,69990,65,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,16,512,0,512,Intel,Windows,161.7253908
Lenovo,IdeaPad Slim 5 82XE0072IN Laptop,63990,69,7th Gen AMD Ryzen i7 7730U,"Octa Core, 16 Threads",DDR4,SSD,14,1200,Windows 11 OS,7,7,16,512,0,512,AMD,Windows,161.7253908
Lenovo,IdeaPad Slim 3 82XQ008UIN Laptop,48990,69.32352941,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,512,0,512,AMD,Windows,141.2119981
Lenovo,V15 G3 IAP 82TT004VIH Laptop,46990,69.32352941,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,15.6,1080,DOS OS,12,5,8,512,0,512,Intel,DOS,141.2119981
HP,Victus 15-fb1015AX Gaming Laptop,55990,69,7th Gen AMD Ryzen i5 7535HS,"Hexa Core, 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,512,0,512,NVIDIA,Windows,141.2119981
Asus,Vivobook 16X K3605ZC-MBN542WS Laptop,66990,65,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.509717
Asus,Vivobook 16X K3605ZU-MBN541WS Laptop,89990,70,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,5,16,512,0,512,NVIDIA,Windows,141.509717
MSI,Thin GF63 11UC-1291IN Gaming Laptop,62990,71,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Katana 15 B12UDXK-1004IN Gaming Laptop,85990,76,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.2119981
Lenovo,Thinkpad E15 21E6S0W700 Laptop,47100,65,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,3,8,512,0,512,Intel,Windows,141.2119981
Lenovo,Yoga 7 82YM004UIN Laptop,91990,76,7th Gen AMD Ryzen i7 7735U,"Octa Core, 16 Threads",DDR5,SSD,14,1800,Windows 11 OS,7,7,16,512,0,512,AMD,Windows,242.5880863
Asus,Vivobook Pro 15 OLED M6500QC-LK541WS Laptop,67990,62,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,16,512,0,512,NVIDIA,Windows,141.2119981
Acer,TMP214-41-G3 UN.VSQSI.007 Notebook,39990,63,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,14,768,Windows 11 OS,5,5,16,512,0,512,AMD,Windows,111.9352036
Acer,TMP214-41-G3 UN.VSQSI.006 Notebook,36990,60,5th Gen AMD Ryzen i5 5500U,"Hexa Core, 12 Threads",DDR4,SSD,14,768,Windows 11 OS,5,5,8,512,0,512,AMD,Windows,111.9352036
Asus,Vivobook Go 14 2023 E1404FA-NK327WS Laptop,33990,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,157.3505121
Lenovo,V14 82KAA055IH Laptop,43800,69.32352941,11th Gen Intel Core i5 1135G7 ,"Quad Core, 8 Threads",DDR4,SSD,14,768,DOS OS,11,5,8,512,0,512,Intel,DOS,111.9352036
HP,Omen 16-xf0043AX Gaming Laptop,179490,78,7th Gen AMD Ryzen i9 7940HS,"Octa Core, 16 Threads",DDR5,SSD,16.1,1440,Windows 11 OS,7,9,32,1000,0,1000,NVIDIA,Windows,182.4353764
LG,Aero 14 OLED BMF Laptop,164990,70,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",LPDDR5,SSD,14,1800,Windows 11 OS,13,7,16,1000,0,1000,NVIDIA,Windows,242.5880863
Dell,Inspiron 5430 IN54308DXWP001ORS1 Laptop,84990,69.32352941,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,157.3505121
LG,UH-X ‎4ZR1L73352 2-in-1 Laptop,104990,76,13th Gen Intel Core i7 1360p,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,161.7253908
Asus,TUF Gaming F15 FX506HF-HN076W Gaming Laptop,57990,69,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Victus 15-fb1018AX Gaming Laptop,58990,63,7th Gen AMD Ryzen i5 7535HS,"Hexa Core, 12 Threads",DDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,512,0,512,NVIDIA,Windows,141.2119981
Dell,Alienware x15 R2 D569947WIN9 Gaming Laptop,304990,78,12th Gen Intel Core i9 12900H,"14 Cores (6P + 8E), 20 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,12,9,32,1000,0,1000,NVIDIA,Windows,141.2119981
Asus,Vivobook Go 14 2023 E1404FA-NK325WS Laptop,33990,69.32352941,7th Gen AMD Ryzen i3 7320U,"Quad Core, 8 Threads",LPDDR5,SSD,14,1080,Windows 11 OS,7,3,8,512,0,512,AMD,Windows,157.3505121
Infinix,Elite NU14U3INF56BN-CS Laptop,28990,69.32352941,10th Gen Intel Core i5 1035G4,"Quad Core, 8 Threads",DDR4,SSD,14.1,1080,Windows 11 OS,10,5,8,512,0,512,Intel,Windows,156.2345511
Acer,Aspire 3 Spin 14 NX.KENSI.002 Laptop,39900,69.32352941,6th Gen Intel Core i3 N305,"Dual Core, 2 Threads",DDR4,SSD,14,1200,Windows 11 OS,6,3,8,512,0,512,Intel,Windows,161.7253908
Lenovo,IdeaPad 3 15ITL6 82H803GSIN Laptop,36490,60,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
Lenovo,IdeaPad Slim 5i 82XD0040IN Laptop,87490,62,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,161.7253908
Dell,Inspiron 3530 2023 Laptop,44990,69.32352941,13th Gen Intel Core i3 1305U,"Dual Core, 2 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,3,8,1000,0,1000,Intel,Windows,141.2119981
Lenovo,Yoga 7 Flip 82YL005YIN Laptop,107990,75,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,14,1800,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,242.5880863
Dell,Inspiron 3535 2023 Laptop,46900,69.32352941,7th Gen AMD Ryzen i5 7520U,"Quad Core, 8 Threads",LPDDR5,SSD,15.6,1080,Windows 11 OS,7,5,8,1000,0,1000,AMD,Windows,141.2119981
Dell,Inspiron 13 5330 Laptop,98890,63,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.3,1600,Windows 11 OS,13,7,16,1000,0,1000,Intel,Windows,226.9830047
Dell,Inspiron 7430 2023 2 in 1 Laptop,76990,69.32352941,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,8,1000,0,1000,Intel,Windows,161.7253908
Dell,Inspiron 5330 2023 Laptop,86990,62,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",LPDDR5,SSD,13.3,1600,Windows 11 OS,13,5,16,1000,0,1000,Intel,Windows,226.9830047
Dell,Inspiron 7430 2 in 1 Touch Laptop,86990,60,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,14,1200,Windows 11 OS,13,5,16,1000,0,1000,Intel,Windows,161.7253908
Dell,Vostro 3430 VN3430RHXFG001ORB1 Laptop,58490,63,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",DDR4,SSD,14,1080,Windows 11 OS,13,5,8,512,0,512,Intel,Windows,157.3505121
HP,Victus 15-FB0142AX Gaming Laptop,69199,71,5th Gen AMD Ryzen i5 5600H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,5,5,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Thin GF63 11SC-1494IN Gaming Laptop,45990,65,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,5,8,512,0,512,NVIDIA,Windows,141.2119981
MSI,Thin GF63 12VF-663IN Gaming Laptop,94990,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.2119981
MSI,Katana 17 B12VFK-668IN Gaming Laptop,97990,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR5,SSD,17.3,1080,Windows 11 OS,12,7,8,1000,0,1000,NVIDIA,Windows,127.3356746
MSI,Pulse 17 B13VGK-652IN Gaming Laptop,179990,83,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,17.3,1080,Windows 11 OS,13,9,16,1000,0,1000,NVIDIA,Windows,127.3356746
MSI,Pulse 17 B13VGK-666IN Gaming Laptop,125990,76,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,17.3,1440,Windows 11 OS,13,7,8,1000,0,1000,NVIDIA,Windows,169.7808994
HP,Victus  15-fa1060TX  Gaming Laptop,116463,71,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Victus 15-fa1064TX Gaming Laptop,109990,72,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,13,7,16,512,0,512,NVIDIA,Windows,141.2119981
HP,Omen 16-wf0052TX Gaming Laptop,153625,75,13th Gen Intel Core i5 13500HX,"14 Cores (6P + 8E), 20 Threads",DDR5,SSD,16.1,1080,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,136.8265323
HP,Omen 16-u0023TX Gaming Laptop,270129,86,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",DDR5,SSD,16.1,1600,Windows 11 OS,13,9,32,1000,0,1000,NVIDIA,Windows,187.5076995
Xiaomi,Aorus 15 9SF Gaming Laptop,149990,83,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",DDR5,SSD,15.6,1440,Windows 11  OS,12,5,16,1000,0,1000,NVIDIA,Windows,188.2826641
Lenovo,IdeaPad Slim 5 82XE004RIN Laptop,58990,64,7th Gen AMD Ryzen i5 7530U,"Hexa Core, 12 Threads",DDR4,SSD,14,1200,Windows 11 OS,7,5,16,512,0,512,AMD,Windows,161.7253908
HP,Envy x360 13-bf0141tu Laptop,107190,67,12th Gen Intel Core i7 1250U,"10 Cores (2P + 8E), 12 Threads",LPDDR4X,SSD,13.3,1800,Windows 11 OS,12,7,16,512,0,512,Intel,Windows,255.3558803
Infinix,CoreBook X Pro Laptop,32999,69.32352941,10th Gen Intel Core i5 10210U,"Quad Core, 8 Threads",LPDDR4,SSD,15.6,1080,Windows 11 OS,10,5,16,512,0,512,Intel,Windows,141.2119981
HP,Omen 16-wd0770TX Gaming Laptop,102090,72,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",DDR5,SSD,16.1,1080,Windows 11 OS,13,5,16,512,0,512,NVIDIA,Windows,136.8265323
HP,Dragonfly G4 Laptop,231746,71,13th Gen Intel Core i7 1365U,"10 Cores (2P + 8E), 12 Threads",LPDDR5,SSD,13.5,1280,Windows 11 OS,13,7,16,512,0,512,Intel,Windows,170.9298382
Asus,Vivobook 16X 2023 K3605ZC-MBN741WS Laptop,81990,72,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",DDR4,SSD,16,1200,Windows 11 OS,12,7,16,512,0,512,NVIDIA,Windows,141.509717
Dell,Inspiron 3520 IN3520KTMFJ001ORS1 Laptop,36890,69.32352941,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",DDR4,SSD,15.6,1080,Windows 11 OS,11,3,8,512,0,512,Intel,Windows,141.2119981
